time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-03-24T20:42:30.770Z,35.936,-117.6596667,3.58,0.84,ml,15,58,0.01406,0.12,ci,ci37899647,2018-03-27T23:53:36.769Z,"22km E of Little Lake, CA",earthquake,0.19,0.34,0.131,6,reviewed,ci,ci
2018-03-24T20:37:22.190Z,36.5568333,-121.1201667,2.3,1.2,md,11,140,0.05911,0.06,nc,nc72989706,2018-03-29T02:41:03.317Z,"4km NE of Pinnacles, CA",earthquake,0.35,1.01,0.115,10,reviewed,nc,nc
2018-03-24T20:36:03.070Z,46.9371667,-121.9551667,13.42,0.84,ml,11,77,0.01476,0.09,uw,uw61357282,2018-03-26T19:38:33.250Z,"24km ENE of Eatonville, Washington",earthquake,0.44,0.82,0.069,7,reviewed,uw,uw
2018-03-24T20:32:37.760Z,-5.4491,147.1583,181.82,4.7,mb,,110,3.389,0.59,us,us1000d8pv,2018-03-24T20:48:47.040Z,"142km N of Lae, Papua New Guinea",earthquake,11.3,9.1,0.102,29,reviewed,us,us
2018-03-24T20:15:11.574Z,64.2398,-147.8613,7.7,1.6,ml,,,,0.63,ak,ak18753753,2018-03-24T20:20:33.268Z,"56km SW of Salcha, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-03-24T20:08:49.620Z,34.0651667,-117.171,12.58,2.49,ml,132,16,0.06869,0.16,ci,ci37899639,2018-03-28T00:12:38.437Z,"2km NE of Redlands, CA",earthquake,0.1,0.26,0.199,23,reviewed,ci,ci
2018-03-24T20:00:05.190Z,19.0471,-67.8833,97,2.66,md,4,343,1.1812,0.09,pr,pr2018083003,2018-03-24T23:55:48.567Z,"75km NE of Punta Cana, Dominican Republic",earthquake,4.73,7.54,0.47,2,reviewed,pr,pr
2018-03-24T19:58:33.200Z,-45.8299,96.099,10,6.3,mww,,54,20.733,0.66,us,us1000d8ny,2018-03-27T13:37:54.040Z,Southeast Indian Ridge,earthquake,10.9,1.9,0.063,24,reviewed,us,us
2018-03-24T19:44:48.103Z,37.0626,-117.9469,0,0.9,ml,8,231.73,0.294,0.1614,nn,nn00627372,2018-03-24T20:54:23.991Z,"32km ESE of Big Pine, California",earthquake,,0,0.19,7,reviewed,nn,nn
2018-03-24T19:40:34.830Z,38.7573318,-122.6948318,-0.77,1.52,md,15,126,0.01137,0.2,nc,nc72989691,2018-03-24T22:22:02.475Z,"2km S of Anderson Springs, CA",earthquake,0.58,1.15,0.13,8,automatic,nc,nc
2018-03-24T19:38:24.560Z,38.8063316,-122.8239975,1.72,0.79,md,11,117,0.004775,0.04,nc,nc72989686,2018-03-24T21:54:02.337Z,"7km WNW of The Geysers, CA",earthquake,0.37,0.54,0.07,4,automatic,nc,nc
2018-03-24T19:37:41.759Z,63.1254,-149.4357,77.8,1.4,ml,,,,0.52,ak,ak18753745,2018-03-24T19:45:14.516Z,"38km SW of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-03-24T19:28:34.180Z,34.0671667,-117.1705,11.29,1.92,ml,70,37,0.06732,0.2,ci,ci37899631,2018-03-25T17:37:05.841Z,"2km NE of Redlands, CA",earthquake,0.2,0.37,0.175,25,reviewed,ci,ci
2018-03-24T19:21:27.880Z,34.333,-117.559,8.94,1.78,ml,24,76,0.1101,0.1,ci,ci37899623,2018-03-28T00:11:34.875Z,"8km ESE of Wrightwood, CA",earthquake,0.19,0.5,0.154,16,reviewed,ci,ci
2018-03-24T19:17:43.316Z,58.1261,-148.6527,35,2.6,ml,,,,0.35,ak,ak18753051,2018-03-24T22:52:16.766Z,"198km SW of Middleton Island, Alaska",earthquake,,6.8,,,automatic,ak,ak
2018-03-24T19:13:22.550Z,38.8256683,-122.8106689,1.3,1.82,md,28,37,0.002317,0.04,nc,nc72989681,2018-03-24T21:25:03.194Z,"7km NW of The Geysers, CA",earthquake,0.18,0.27,0.1,10,automatic,nc,nc
2018-03-24T19:12:33.110Z,34.0688333,-117.1693333,11.77,1.63,ml,53,38,0.06995,0.19,ci,ci37899607,2018-03-25T17:38:48.140Z,"2km NE of Redlands, CA",earthquake,0.2,0.6,0.163,27,reviewed,ci,ci
2018-03-24T19:09:27.770Z,38.8263321,-122.8113327,1.27,1.15,md,15,62,0.02221,0.03,nc,nc72989676,2018-03-24T20:57:04.056Z,"7km NW of The Geysers, CA",earthquake,0.23,0.52,0.11,6,automatic,nc,nc
2018-03-24T18:58:14.340Z,20.5395,120.7523,10,4.9,mb,,61,2.287,0.64,us,us1000d8nf,2018-03-25T13:22:40.040Z,"116km WSW of Itbayat, Philippines",earthquake,7.9,1.9,0.049,134,reviewed,us,us
2018-03-24T18:57:05.299Z,59.844,-153.0251,108.7,2,ml,,,,0.42,ak,ak18753048,2018-03-24T19:02:05.771Z,"67km W of Anchor Point, Alaska",earthquake,,2.2,,,automatic,ak,ak
2018-03-24T18:41:29.140Z,21.7769,94.8224,117.98,4.2,mb,,81,1.221,0.85,us,us1000d8nb,2018-03-25T13:30:42.040Z,"49km SW of Monywa, Burma",earthquake,7.3,8.1,0.112,22,reviewed,us,us
2018-03-24T18:35:06.940Z,38.8050003,-122.7801666,1.34,0.98,md,18,47,0.008257,0.03,nc,nc72989671,2018-03-24T19:04:03.410Z,"4km NW of The Geysers, CA",earthquake,0.18,0.37,0.2,6,automatic,nc,nc
2018-03-24T18:32:47.450Z,38.8050003,-122.7805023,1.23,0.87,md,15,71,0.008248,0.03,nc,nc72989666,2018-03-24T20:28:02.896Z,"4km NW of The Geysers, CA",earthquake,0.2,0.44,0.08,6,automatic,nc,nc
2018-03-24T18:27:04.260Z,38.7605019,-122.739502,1.36,0.78,md,7,131,0.008705,0.02,nc,nc72989661,2018-03-24T20:00:02.720Z,"2km SE of The Geysers, CA",earthquake,0.68,1.59,0.19,2,automatic,nc,nc
2018-03-24T18:24:12.200Z,63.0988,-151.4916,8.9,1,ml,,,,0.51,ak,ak18753044,2018-03-24T18:29:30.041Z,"111km NW of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-03-24T18:11:14.662Z,38.5325,-118.3848,1.1,0.4,ml,5,167.3,0.104,0.0876,nn,nn00627360,2018-03-24T18:45:14.747Z,"20km E of Hawthorne, Nevada",earthquake,,3.6,0.37,2,reviewed,nn,nn
2018-03-24T18:06:52.244Z,60.1526,-141.2916,0,1.6,ml,,,,0.76,ak,ak18753043,2018-03-24T18:13:21.538Z,"64km E of Cape Yakataga, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-03-24T17:46:03.314Z,64.5618,-149.4558,11.6,0.4,ml,,,,0.61,ak,ak18753039,2018-03-24T20:01:24.677Z,"16km W of North Nenana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-03-24T17:27:48.556Z,64.8358,-148.7153,10.7,0.6,ml,,,,0.31,ak,ak18753038,2018-03-24T17:31:44.796Z,"33km W of Ester, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-03-24T17:14:27.820Z,32.9535,-115.5471667,4.86,1.55,ml,12,105,0.05312,0.18,ci,ci37899599,2018-03-25T17:37:24.629Z,"3km SSW of Brawley, CA",earthquake,0.5,1.05,0.176,27,reviewed,ci,ci
2018-03-24T17:11:47.334Z,61.7482,-149.477,14.9,1.2,ml,,,,0.29,ak,ak18753036,2018-03-24T17:18:48.730Z,"12km W of Fishhook, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-03-24T17:07:56.690Z,36.84,-97.7004,5.45,2.8,mb_lg,,39,0.128,0.22,us,us1000d8mm,2018-03-25T15:20:40.123Z,"4km NE of Medford, Oklahoma",earthquake,1.1,1.3,0.066,59,reviewed,us,us
2018-03-24T17:06:31.360Z,32.9528333,-115.5505,5.41,1.81,ml,33,74,0.05194,0.23,ci,ci37899591,2018-03-27T23:53:25.952Z,"3km SSW of Brawley, CA",earthquake,0.23,0.5,0.172,39,reviewed,ci,ci
2018-03-24T17:00:37.933Z,62.2085,-148.0609,16.3,1.5,ml,,,,0.33,ak,ak18753033,2018-03-24T17:02:58.077Z,"61km NE of Sutton-Alpine, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-03-24T16:50:30.024Z,62.9663,-150.5248,92.6,1.6,ml,,,,0.33,ak,ak18753029,2018-03-24T16:55:48.399Z,"74km NNW of Talkeetna, Alaska",earthquake,,1,,,automatic,ak,ak
2018-03-24T16:24:29.300Z,36.7200012,-121.1819992,9.69,2.32,md,35,106,0.1427,0.13,nc,nc72989641,2018-03-24T18:41:02.293Z,"15km ESE of Tres Pinos, CA",earthquake,0.29,1.11,0.18,35,automatic,nc,nc
2018-03-24T16:12:11.730Z,38.8223343,-122.8108368,1.46,1.01,md,12,61,0.01891,0.06,nc,nc72989636,2018-03-24T16:43:02.659Z,"7km NW of The Geysers, CA",earthquake,0.32,0.8,0.05,3,automatic,nc,nc
2018-03-24T16:08:18.940Z,38.8221664,-122.8111649,0.22,0.89,md,17,60,0.01883,0.06,nc,nc72989626,2018-03-24T18:26:02.215Z,"7km NW of The Geysers, CA",earthquake,0.2,0.58,0.11,6,automatic,nc,nc
2018-03-24T16:06:10.750Z,36.4818,-97.7419,4.35,2.6,mb_lg,,39,0.196,0.16,us,us1000d8ly,2018-03-24T16:34:16.040Z,"15km NE of Enid, Oklahoma",earthquake,0.8,3.9,0.08,41,reviewed,us,us
2018-03-24T16:01:38.800Z,36.0018333,-118.3605,5.03,1.75,ml,26,85,0.3061,0.15,ci,ci37899559,2018-03-26T23:47:09.220Z,"28km NNE of Kernville, CA",earthquake,0.25,1.34,0.118,25,reviewed,ci,ci
2018-03-24T15:57:02.520Z,38.7856674,-122.7346649,1.51,0.83,md,9,92,0.002912,0.02,nc,nc72989616,2018-03-24T17:57:04.052Z,"2km ENE of The Geysers, CA",earthquake,0.27,0.59,0.1,5,automatic,nc,nc
2018-03-24T15:49:31.400Z,45.7178333,-112.1248333,4.09,0.62,md,7,111,0.21,0.1,mb,mb80286969,2018-03-24T16:48:02.520Z,"17km S of Whitehall, Montana",earthquake,0.46,8.88,0.493,6,reviewed,mb,mb
2018-03-24T15:37:00.572Z,63.0739,-150.8328,121.9,1.3,ml,,,,0.31,ak,ak18752335,2018-03-24T15:41:41.275Z,"91km NNW of Talkeetna, Alaska",earthquake,,1.3,,,automatic,ak,ak
2018-03-24T15:28:55.920Z,39.7925,-123.1775,7.16,1.23,md,14,80,0.05502,0.04,nc,nc72989606,2018-03-29T02:31:02.215Z,"6km E of Covelo, CA",earthquake,0.25,0.78,0.155,7,reviewed,nc,nc
2018-03-24T15:20:32.586Z,61.3001,-150.9339,54.8,2.3,ml,,,,0.76,ak,ak18752316,2018-03-24T15:33:32.570Z,"56km W of Anchorage, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-03-24T15:20:23.601Z,58.9377,-154.4685,118.2,2.5,ml,,,,0.4,ak,ak18752314,2018-03-24T20:39:30.040Z,"94km SSE of Old Iliamna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-03-24T15:10:26.390Z,35.9958344,-120.8786697,7.74,1.63,md,17,111,0.03021,0.04,nc,nc72989596,2018-03-24T17:03:03.782Z,"4km SE of San Ardo, CA",earthquake,0.31,0.64,0.36,9,automatic,nc,nc
2018-03-24T15:04:04.170Z,44.4999,-128.8503,10,3.5,ml,,272,3.537,1.1,us,us1000d8lh,2018-03-25T15:10:58.601Z,Off the coast of Oregon,earthquake,5.8,2,0.053,46,reviewed,us,us
2018-03-24T14:59:56.090Z,40.402832,-124.0411682,32.58,1.76,md,6,157,0.06244,0.01,nc,nc72989591,2018-03-24T16:36:02.620Z,"12km SSE of Rio Dell, CA",earthquake,1.37,5.63,0.25,3,automatic,nc,nc
2018-03-24T14:53:24.110Z,45.7676667,-111.8996667,5,1.38,md,8,80,0.072,0.22,mb,mb80286964,2018-03-24T16:45:29.240Z,"19km SE of Whitehall, Montana",earthquake,0.51,31.61,0.248,7,reviewed,mb,mb
2018-03-24T14:47:18.509Z,36.7033,-116.1417,8.2,-0.1,ml,12,98.19,0.018,0.1559,nn,nn00627335,2018-03-24T16:29:51.229Z,"56km NNW of Pahrump, Nevada",earthquake,,1.3,0.37,5,reviewed,nn,nn
2018-03-24T14:45:37.720Z,18.4826,-67.9256,78,2.99,md,5,205,0.8941,0.25,pr,pr2018083002,2018-03-24T17:30:40.135Z,"51km ESE of Punta Cana, Dominican Republic",earthquake,3.67,2.97,0.15,3,reviewed,pr,pr
2018-03-24T14:45:34.870Z,38.7798347,-122.7418365,0.26,0.58,md,7,135,0.005244,0.03,nc,nc72989586,2018-03-24T16:08:03.463Z,"1km ENE of The Geysers, CA",earthquake,0.42,0.64,0.11,3,automatic,nc,nc
2018-03-24T14:28:18.700Z,19.958,-155.642,12.44,2.4,ml,14,138,0.08876,0.15,hv,hv70061311,2018-03-27T00:28:05.370Z,"7km SSE of Waimea, Hawaii",earthquake,0.73,0.57,0.161,10,reviewed,hv,hv
2018-03-24T14:27:05.080Z,38.7890015,-122.7643356,0.72,1.14,md,14,65,0.01829,0.02,nc,nc72989576,2018-03-24T15:11:03.151Z,"2km NNW of The Geysers, CA",earthquake,0.23,0.61,0.16,5,automatic,nc,nc
2018-03-24T14:18:37.657Z,36.8647,-115.9959,8.1,0.1,ml,14,155.8,0.083,0.1242,nn,nn00627333,2018-03-24T16:23:37.532Z,"68km E of Beatty, Nevada",earthquake,,1.8,0.42,8,reviewed,nn,nn
2018-03-24T14:13:29.390Z,35.9659996,-120.5155029,3.46,0.54,md,11,142,0.01844,0.04,nc,nc72989571,2018-03-24T14:43:02.986Z,"11km NW of Parkfield, CA",earthquake,0.45,0.68,0.2,3,automatic,nc,nc
2018-03-24T13:54:03.480Z,36.9783333,-97.5013333,5.53,2,ml,8,126,0.03929,0.03,ismpkansas,ismpkansas70243668,2018-03-26T20:16:18.370Z,"11km ESE of Caldwell, Kansas",earthquake,0.3,0.61,0.115,17,reviewed,ismp,ismp
2018-03-24T13:38:06.985Z,63.0478,-150.3179,91,1,ml,,,,0.47,ak,ak18751618,2018-03-24T19:53:46.829Z,"78km WSW of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-03-24T13:31:24.200Z,62.5849,-151.2423,93.7,1.8,ml,,,,0.21,ak,ak18751616,2018-03-24T13:41:43.663Z,"65km WNW of Talkeetna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2018-03-24T13:30:56.500Z,36.9775,-97.5001667,5.39,3.02,ml,13,79,0.03959,0.05,ismpkansas,ismpkansas70243763,2018-03-26T19:36:13.420Z,"11km ESE of Caldwell, Kansas",earthquake,0.21,0.37,0.143,19,reviewed,ismp,ismp
2018-03-24T13:30:56.250Z,36.9846,-97.5051,6.25,2.9,mb_lg,,48,0.035,0.2,us,us1000d8l4,2018-03-26T19:24:48.480Z,"10km ESE of Caldwell, Kansas",earthquake,1.7,2.7,0.073,49,reviewed,us,us
2018-03-24T13:30:27.512Z,61.381,-147.2198,4.7,2.2,ml,,,,0.8,ak,ak18750927,2018-03-24T13:35:06.354Z,"54km WNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-03-24T13:29:55.499Z,37.292,-117.5019,0,0.4,ml,7,181.55,0.129,0.1091,nn,nn00627355,2018-03-24T18:14:31.098Z,"51km SSW of Goldfield, Nevada",earthquake,,0,0.36,4,reviewed,nn,nn
2018-03-24T13:20:57.020Z,-5.6352,151.3996,102.86,4.6,mb,,102,5.378,1.01,us,us1000d8kz,2018-03-24T16:42:05.040Z,"139km E of Kimbe, Papua New Guinea",earthquake,11.5,7.6,0.072,57,reviewed,us,us
2018-03-24T13:20:15.270Z,33.229,-115.955,3.26,1.38,ml,29,99,0.05714,0.18,ci,ci37899535,2018-03-26T22:18:46.112Z,"8km S of Salton City, CA",earthquake,0.28,0.39,0.15,54,reviewed,ci,ci
2018-03-24T13:18:09.830Z,46.3196667,-115.0371667,5.92,2.16,ml,16,152,0.601,0.12,mb,mb80286959,2018-03-24T16:52:09.650Z,"61km ESE of Pierce, Idaho",earthquake,0.62,0.94,0.14,2,reviewed,mb,mb
2018-03-24T13:09:47.952Z,55.6823,-150.7841,4.9,2.8,ml,,,,0.78,ak,ak18750924,2018-03-24T19:51:28.212Z,"254km SSE of Kodiak, Alaska",earthquake,,2.8,,,reviewed,ak,ak
2018-03-24T12:39:28.780Z,33.23,-115.9558333,3.02,2.21,ml,66,44,0.05594,0.25,ci,ci37899527,2018-03-27T23:53:16.059Z,"8km S of Salton City, CA",earthquake,0.19,0.57,0.134,79,reviewed,ci,ci
2018-03-24T12:29:52.820Z,34.0383333,-117.2631667,17.22,0.88,ml,23,69,0.06886,0.11,ci,ci37899519,2018-03-28T00:10:11.307Z,"1km S of Loma Linda, CA",earthquake,0.2,0.43,0.1,13,reviewed,ci,ci
2018-03-24T12:28:02.540Z,18.8756,-66.5161,50,2.63,md,4,327,0.58,0.36,pr,pr2018083001,2018-03-24T17:30:22.863Z,"45km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,3.03,6.62,0.04,3,reviewed,pr,pr
2018-03-24T12:22:54.210Z,33.5466667,-116.6613333,10.98,0.21,ml,15,92,0.02909,0.08,ci,ci37899511,2018-03-24T16:31:22.700Z,"2km SE of Anza, CA",earthquake,0.25,0.36,0.129,7,reviewed,ci,ci
2018-03-24T12:11:12.200Z,37.6173333,-119.0296667,0.05,0.6,md,14,64,0.007652,0.14,nc,nc72989566,2018-03-26T21:24:03.011Z,"5km WSW of Mammoth Lakes, CA",earthquake,0.23,0.34,0.28,10,reviewed,nc,nc
2018-03-24T12:09:33.580Z,37.6383333,-119.0173333,0.5,0.3,md,9,89,0.01043,0.02,nc,nc72989561,2018-03-26T21:14:03.962Z,"3km W of Mammoth Lakes, CA",earthquake,0.19,0.53,0.236,6,reviewed,nc,nc
2018-03-24T12:07:27.720Z,33.9791667,-117.218,14.35,1.01,ml,30,52,0.04917,0.13,ci,ci37899503,2018-03-24T16:31:48.940Z,"6km N of Moreno Valley, CA",earthquake,0.2,0.51,0.162,27,reviewed,ci,ci
2018-03-24T12:00:43.651Z,61.9757,-147.7315,29.3,1.6,ml,,,,0.81,ak,ak18750253,2018-03-24T12:05:29.475Z,"62km ENE of Sutton-Alpine, Alaska",earthquake,,0.1,,,automatic,ak,ak
2018-03-24T11:52:08.670Z,38.4475,-112.8583333,3.59,-0.15,md,6,243,0.01154,0.11,uu,uu60275207,2018-03-26T20:28:01.540Z,"14km ENE of Milford, Utah",earthquake,0.87,0.75,0.652,2,reviewed,uu,uu
2018-03-24T11:50:27.543Z,38.708,-117.9311,5.7,1.1,ml,10,91.19,0.327,0.1311,nn,nn00627330,2018-03-24T16:17:24.239Z,"17km S of Gabbs, Nevada",earthquake,,3.1,0.13,3,reviewed,nn,nn
2018-03-24T11:49:40.453Z,56.3228,-148.8935,11.9,2.7,ml,,,,0.66,ak,ak18750239,2018-03-24T19:47:01.527Z,"268km SE of Kodiak, Alaska",earthquake,,4.3,,,reviewed,ak,ak
2018-03-24T11:37:31.870Z,45.7815,-111.8788333,5.91,0.69,md,5,136,0.057,0.05,mb,mb80287174,2018-03-26T20:31:43.960Z,"19km ESE of Whitehall, Montana",earthquake,2.32,3.6,0.458,2,reviewed,mb,mb
2018-03-24T11:36:10.690Z,38.8133316,-122.8291702,1.03,0.46,md,8,80,0.004457,0.04,nc,nc72989551,2018-03-24T13:41:03.707Z,"8km WNW of The Geysers, CA",earthquake,0.36,0.73,0.12,2,automatic,nc,nc
2018-03-24T11:23:32.400Z,-5.4829,151.4816,35.81,6.3,mww,,19,5.341,0.92,us,us1000d8k9,2018-03-26T23:08:25.587Z,"148km E of Kimbe, Papua New Guinea",earthquake,7.7,3.6,0.048,42,reviewed,us,us
2018-03-24T11:21:26.036Z,61.0078,-147.0576,15.8,1.6,ml,,,,1.01,ak,ak18749556,2018-03-24T11:27:11.493Z,"40km WSW of Valdez, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-03-24T11:06:12.513Z,38.389,-118.8952,10.2,0.8,ml,9,139.54,0.336,0.1308,nn,nn00627353,2018-03-24T17:46:50.419Z,"28km WSW of Hawthorne, Nevada",earthquake,,5.6,0.2,2,reviewed,nn,nn
2018-03-24T11:00:05.270Z,33.79,-116.1451667,9.16,1,ml,28,127,0.06394,0.2,ci,ci37899487,2018-03-24T16:31:51.672Z,"10km NE of Indio, CA",earthquake,0.5,1.04,0.143,27,reviewed,ci,ci
2018-03-24T10:34:37.590Z,10.1301,126.0434,80.94,5.1,mb,,102,3.075,0.87,us,us1000d8k1,2018-03-29T19:33:06.003Z,"12km N of Santa Monica, Philippines",earthquake,9.1,6.4,0.043,176,reviewed,us,us
2018-03-24T10:32:46.210Z,19.4236667,-155.2743333,0.12,2.45,ml,29,63,0.003253,0.09,hv,hv70061236,2018-03-26T23:59:02.258Z,"3km WSW of Volcano, Hawaii",earthquake,0.17,0.12,0.126,19,reviewed,hv,hv
2018-03-24T10:27:32.870Z,13.4563,39.9417,10,5.2,mb,,52,3.422,0.85,us,us1000d8jy,2018-03-24T14:51:34.040Z,"50km E of Mek'ele, Ethiopia",earthquake,5.3,1.9,0.057,102,reviewed,us,us
2018-03-24T10:11:03.410Z,38.793499,-122.8016663,2.47,0.89,md,14,101,0.01528,0.04,nc,nc72989546,2018-03-24T10:44:03.684Z,"4km WNW of The Geysers, CA",earthquake,0.38,0.67,0.06,5,automatic,nc,nc
2018-03-24T10:05:11.670Z,45.1458333,-122.6248333,19.52,2.31,ml,20,66,0.1197,0.11,uw,uw61357222,2018-03-26T05:11:48.694Z,"5km WNW of Molalla, Oregon",earthquake,0.28,0.52,0.19,16,reviewed,uw,uw
2018-03-24T10:00:09.520Z,38.8106651,-122.8263321,-0.19,1.22,md,17,68,0.01203,0.03,nc,nc72989536,2018-03-24T13:13:02.521Z,"7km WNW of The Geysers, CA",earthquake,0.17,0.6,0.07,5,automatic,nc,nc
2018-03-24T09:58:59.920Z,19.4223333,-155.2748333,0.23,2.71,ml,43,45,0.003544,0.12,hv,hv70061221,2018-03-26T20:01:38.838Z,"4km WSW of Volcano, Hawaii",earthquake,0.16,0.12,0.092,17,reviewed,hv,hv
2018-03-24T09:57:51.915Z,63.0623,-151.5536,11.5,1.3,ml,,,,0.82,ak,ak18748873,2018-03-24T10:01:37.146Z,"110km NW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-03-24T09:56:50.250Z,38.8218346,-122.760498,1.38,0.49,md,8,97,0.01133,0.03,nc,nc72989531,2018-03-24T10:11:02.513Z,"3km W of Cobb, CA",earthquake,0.42,0.69,0.06,3,automatic,nc,nc
2018-03-24T09:54:15.100Z,33.8535,-116.6426667,12.58,0.8,ml,32,53,0.08237,0.19,ci,ci37899479,2018-03-24T16:32:06.674Z,"10km WSW of Garnet, CA",earthquake,0.32,0.79,0.133,24,reviewed,ci,ci
2018-03-24T09:41:14.060Z,61.9325,-150.9801,69.5,1.6,ml,,,,0.97,ak,ak18748861,2018-03-24T09:48:11.626Z,"53km WNW of Willow, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-03-24T09:29:57.434Z,37.3363,-114.7033,6.9,2,ml,27,77.74,0.285,0.1689,nn,nn00627311,2018-03-24T16:11:13.236Z,"35km SSW of Caliente, Nevada",earthquake,,1.8,0.35,15,reviewed,nn,nn
2018-03-24T09:26:26.910Z,11.6147,-87.1663,42.04,4.4,mb,,149,0.991,0.88,us,us1000d8je,2018-03-24T12:27:51.040Z,"73km WSW of Masachapa, Nicaragua",earthquake,6.4,10.8,0.078,47,reviewed,us,us
2018-03-24T09:23:47.998Z,38.3521,-117.8455,5.5,1.6,ml,12,131.78,0.256,0.1983,nn,nn00627306,2018-03-24T15:55:41.708Z,"57km S of Gabbs, Nevada",earthquake,,2.6,0.13,7,reviewed,nn,nn
2018-03-24T09:15:15.490Z,35.6695,-118.0021667,2.26,1.75,ml,29,45,0.1095,0.12,ci,ci37899471,2018-03-24T16:32:55.990Z,"17km W of Inyokern, CA",earthquake,0.17,0.47,0.163,26,reviewed,ci,ci
2018-03-24T09:11:28.658Z,39.1078,-119.0089,0,0.4,ml,5,120.17,0.218,0.0673,nn,nn00627350,2018-03-24T17:34:30.973Z,"19km NE of Yerington, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2018-03-24T09:11:03.775Z,60.9174,-151.5936,98.8,1.6,ml,,,,0.43,ak,ak18748199,2018-03-24T09:19:12.164Z,"30km NNW of Nikiski, Alaska",earthquake,,1.2,,,automatic,ak,ak
2018-03-24T09:01:19.015Z,63.8258,-150.3066,0,1.2,ml,,,,0.49,ak,ak18748194,2018-03-24T09:08:44.044Z,"66km W of Healy, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-03-24T08:46:16.320Z,37.8221664,-121.979332,4.51,1.65,md,11,62,0.06652,0.1,nc,nc72989506,2018-03-24T12:44:02.348Z,"2km E of Danville, CA",earthquake,0.34,0.98,0.19,12,automatic,nc,nc
2018-03-24T08:45:43.280Z,37.8241667,-121.9771667,5.86,1.16,md,20,59,0.06842,0.08,nc,nc72989511,2018-03-27T03:39:03.444Z,"2km E of Danville, CA",earthquake,0.25,0.43,0.147,17,reviewed,nc,nc
2018-03-24T08:43:39.630Z,38.8214989,-122.8581696,1.23,0.57,md,6,150,0.01815,0.01,nc,nc72989501,2018-03-24T08:59:02.129Z,"10km WNW of The Geysers, CA",earthquake,0.62,2.19,0.02,2,automatic,nc,nc
2018-03-24T08:39:02.199Z,60.0368,-153.014,107.5,1.5,ml,,,,0.68,ak,ak18748191,2018-03-24T08:46:34.788Z,"52km SSW of Redoubt Volcano, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-03-24T08:32:30.774Z,62.6537,-149.6187,66.4,0.9,ml,,,,0.35,ak,ak18748190,2018-03-24T19:36:32.669Z,"44km NE of Talkeetna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-03-24T08:30:39.321Z,61.3662,-146.8935,24.8,1.6,ml,,,,0.64,ak,ak18748187,2018-03-24T08:37:41.656Z,"39km NW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-03-24T08:26:10.758Z,59.4274,-152.8119,74.5,2.2,ml,,,,0.42,ak,ak18748185,2018-03-24T08:30:56.957Z,"67km SW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-03-24T08:19:46.910Z,36.6929,-97.6919,1.49,3,mb_lg,,48,0.207,0.14,us,us1000d8j1,2018-03-24T17:37:59.939Z,"13km SSE of Medford, Oklahoma",earthquake,1.1,2.1,0.053,93,reviewed,us,us
2018-03-24T08:10:17.555Z,38.3582,-118.3178,7.6,0.9,ml,7,174.43,0.046,0.1335,nn,nn00627349,2018-03-24T17:28:20.510Z,"32km SE of Hawthorne, Nevada",earthquake,,3.4,0.42,2,reviewed,nn,nn
2018-03-24T07:57:57.980Z,38.8188324,-122.7645035,1.33,2.11,md,31,52,0.0178,0.05,nc,nc72989491,2018-03-24T12:16:03.186Z,"4km W of Cobb, CA",earthquake,0.18,0.37,0.1,12,automatic,nc,nc
2018-03-24T07:53:08.252Z,59.9524,-152.6457,96.4,1.3,ml,,,,0.43,ak,ak18747519,2018-03-24T08:00:54.394Z,"49km WNW of Anchor Point, Alaska",earthquake,,1.9,,,automatic,ak,ak
2018-03-24T07:46:48.760Z,36.1068344,-120.6723328,2.89,1.53,md,9,185,0.04209,0.02,nc,nc72989486,2018-03-24T11:32:02.942Z,"23km ENE of San Ardo, CA",earthquake,0.6,0.71,0.43,4,automatic,nc,nc
